datetime,week_X-2,week_X-3,week_X-4,MA_X-4,dayOfWeek,weekend,holiday,Holiday_ID,hourOfDay,T2M_toc,DEMAND
2016-11-29 11:00:00,1317.6253,1399.0355,1364.5894,1316.117725,4,0,0,0,11,27.45247803,1433.0439
2016-11-29 12:00:00,1315.6206,1403.4816,1346.435,1310.59795,4,0,0,0,12,27.77779541,1409.7025
2016-11-29 13:00:00,1322.2536,1420.758,1359.2497,1314.306275,4,0,0,0,13,28.00557861,1424.8672
2016-11-29 14:00:00,1305.2666,1410.0989,1354.8642,1300.030775,4,0,0,0,14,28.14727173,1443.2338
2016-11-29 15:00:00,1282.1005,1387.5813,1312.4899,1266.4194,4,0,0,0,15,28.14776001,1394.9224
2016-11-29 16:00:00,1205.0282,1328.3894,1247.1974,1204.4053,4,0,0,0,16,27.97588501,1304.3907
2016-11-29 17:00:00,1154.6447,1231.016,1186.5096,1148.145325,4,0,0,0,17,27.59493408,1234.2347
2016-11-29 18:00:00,1208.6425,1280.9644,1218.7356,1196.82185,4,0,0,0,18,26.99068604,1250.0358
2016-11-29 19:00:00,1185.7477,1246.4377,1197.0691,1169.85495,4,0,0,0,19,26.6637207,1242.2685
2016-11-29 20:00:00,1151.495,1219.2373,1153.4618,1132.88035,4,0,0,0,20,26.43813477,1202.154
2016-11-29 21:00:00,1127.0617,1194.9226,1103.3813,1094.3031,4,0,0,0,21,26.22188721,1152.4463
2016-11-29 22:00:00,1061.7042,1141.1825,1043.7327,1035.978925,4,0,0,0,22,25.99584351,1103.0676
2016-11-29 23:00:00,1001.3024,1072.0654,981.7453,975.15405,4,0,0,0,23,25.79696045,1047.8813
2016-11-30 00:00:00,967.3953,1019.5509,915.9817,967.6426333,5,0,0,0,0,25.62767944,996.2505
2016-11-30 01:00:00,941.0137,977.3976,867.9722,928.7945,5,0,0,0,1,25.49819336,944.8998
2016-11-30 02:00:00,912.7292,947.0371,858.4777,906.0813333,5,0,0,0,2,25.43148193,896.7647
2016-11-30 03:00:00,899.442,925.3414,850.8847,891.8893667,5,0,0,0,3,25.47689209,893.5611
2016-11-30 04:00:00,904.062,911.245,855.8867,890.3979,5,0,0,0,4,25.52242432,882.363
2016-11-30 05:00:00,938.0003,932.2333,858.5046,909.5794,5,0,0,0,5,25.49294434,902.4443
2016-11-30 06:00:00,956.7201,936.5725,868.351,920.5478667,5,0,0,0,6,25.46187744,930.5999
2016-11-30 07:00:00,1039.1917,1060.6949,980.2727,1026.719767,5,0,0,0,7,26.08403931,1024.3904
2016-11-30 08:00:00,1178.5159,1238.0226,1120.1954,1178.9113,5,0,0,0,8,26.82766113,1166.8651
2016-11-30 09:00:00,1251.4334,1324.3435,1224.7998,1266.8589,5,0,0,0,9,27.43114624,1252.8223
2016-11-30 10:00:00,1324.6479,1407.537,1312.3123,1348.165733,5,0,0,0,10,28.00966797,1321.5343
2016-11-30 11:00:00,1331.4904,1442.85,1349.2765,1374.538967,5,0,0,0,11,28.52364502,1359.3023
2016-11-30 12:00:00,1349.3833,1435.8731,1339.054,1374.770133,5,0,0,0,12,28.95263062,1352.5911
2016-11-30 13:00:00,1369.6707,1458.9237,1341.9796,1390.191333,5,0,0,0,13,29.11965332,1365.6533
2016-11-30 14:00:00,1343.8625,1457.5526,1316.1919,1372.535667,5,0,0,0,14,29.0133606,1358.3898
2016-11-30 15:00:00,1302.9164,1438.0745,1295.4403,1345.477067,5,0,0,0,15,28.76012573,1323.3283
2016-11-30 16:00:00,1232.7355,1360.6202,1219.9607,1271.105467,5,0,0,0,16,28.4147583,1269.5993
2016-11-30 17:00:00,1199.8414,1266.8745,1164.2928,1210.336233,5,0,0,0,17,27.9157959,1189.5529
2016-11-30 18:00:00,1206.6777,1303.0122,1207.1721,1238.954,5,0,0,0,18,27.24154053,1234.5334
2016-11-30 19:00:00,1201.9867,1301.6398,1178.6952,1227.440567,5,0,0,0,19,26.88259277,1217.7308
2016-11-30 20:00:00,1164.6811,1251.5938,1145.9552,1187.410033,5,0,0,0,20,26.66292725,1187.5729
2016-11-30 21:00:00,1118.7856,1194.8974,1103.2715,1138.984833,5,0,0,0,21,26.49596558,1129.1935
2016-11-30 22:00:00,1055.5508,1150.234,1051.5953,1085.793367,5,0,0,0,22,26.36864624,1096.5258
2016-11-30 23:00:00,1001.261,1089.9457,993.0165,1028.0744,5,0,0,0,23,26.26394043,1032.7512
2016-12-01 00:00:00,949.0558,1016.2903,942.3196,969.2219,6,0,0,0,0,26.15844116,998.2205
2016-12-01 01:00:00,913.1065,986.843,896.3384,932.0959667,6,0,0,0,1,26.04750977,939.7703
2016-12-01 02:00:00,888.0821,963.0258,868.2087,906.4388667,6,0,0,0,2,25.96322021,915.4217
2016-12-01 03:00:00,860.4629,925.6377,848.4142,878.1716,6,0,0,0,3,25.90584717,903.1477
2016-12-01 04:00:00,871.386,928.7302,849.9906,883.3689333,6,0,0,0,4,25.83919678,897.3562
2016-12-01 05:00:00,919.6749,927.7455,857.6068,901.6757333,6,0,0,0,5,25.76912842,910.3805
2016-12-01 06:00:00,933.9611,892.1228,818.5834,881.5557667,6,0,0,0,6,25.73647461,934.4199
2016-12-01 07:00:00,1058.1927,951.7964,849.9995,953.3295333,6,0,0,0,7,26.48421631,1043.2936
2016-12-01 08:00:00,1192.4128,1018.2819,909.1303,1039.941667,6,0,0,0,8,27.16225586,1217.771
2016-12-01 09:00:00,1284.9183,1091.7416,960.597,1112.418967,6,0,0,0,9,27.68410645,1313.1332
2016-12-01 10:00:00,1337.5654,1146.9254,1017.7779,1167.4229,6,0,0,0,10,28.08345947,1377.7474
2016-12-01 11:00:00,1379.0107,1208.0376,1064.1398,1217.0627,6,0,0,0,11,28.44851074,1383.7777
2016-12-01 12:00:00,1373.2236,1185.7276,1073.1551,1210.7021,6,0,0,0,12,28.65532837,1386.6608
2016-12-01 13:00:00,1375.2908,1189.0019,1083.2547,1215.849133,6,0,0,0,13,28.84179077,1385.8818
2016-12-01 14:00:00,1325.0578,1182.3289,1085.5016,1197.629433,6,0,0,0,14,28.95604858,1377.5571
2016-12-01 15:00:00,1321.0454,1189.8906,1046.4375,1185.791167,6,0,0,0,15,28.91463623,1335.118
2016-12-01 16:00:00,1259.3665,1150.0592,1017.3338,1142.253167,6,0,0,0,16,28.77889404,1283.4355
2016-12-01 17:00:00,1208.4071,1113.2742,1027.0812,1116.254167,6,0,0,0,17,28.22084961,1220.2117
2016-12-01 18:00:00,1245.7525,1184.6435,1117.2057,1182.5339,6,0,0,0,18,27.47710571,1263.8351
2016-12-01 19:00:00,1240.1196,1193.9852,1108.8671,1180.990633,6,0,0,0,19,27.01317749,1244.0385
2016-12-01 20:00:00,1193.2969,1182.3694,1096.0482,1157.238167,6,0,0,0,20,26.62886963,1226.1733
2016-12-01 21:00:00,1147.484,1163.2578,1068.8058,1126.515867,6,0,0,0,21,26.28008423,1192.9104
2016-12-01 22:00:00,1089.9117,1124.1319,1024.5552,1079.532933,6,0,0,0,22,25.97063599,1132.0198
2016-12-01 23:00:00,1022.5896,1056.9746,981.2285,1020.264233,6,0,0,0,23,25.71987305,1068.0262
2016-12-02 00:00:00,946.7652,1004.7009,931.2078,960.8913,7,0,0,0,0,25.49367676,998.1363
2016-12-02 01:00:00,917.8822,972.7613,909.2984,933.3139667,7,0,0,0,1,25.27999268,951.4499
2016-12-02 02:00:00,897.8401,951.0164,885.1463,911.3342667,7,0,0,0,2,25.08684692,928.088
2016-12-02 03:00:00,879.9909,944.5067,866.8076,897.1017333,7,0,0,0,3,24.93441162,904.462
2016-12-02 04:00:00,886.919,926.2943,851.8069,888.3400667,7,0,0,0,4,24.81990967,893.3911
2016-12-02 05:00:00,914.0517,961.6387,862.8256,912.8386667,7,0,0,0,5,24.73226318,922.8745
2016-12-02 06:00:00,931.2956,981.5763,835.4213,916.0977333,7,0,0,0,6,24.70186768,946.4843
2016-12-02 07:00:00,1067.0303,1098.1413,900.1257,1021.765767,7,0,0,0,7,25.86565552,1050.2745
2016-12-02 08:00:00,1204.0685,1264.5996,971.3227,1146.6636,7,0,0,0,8,26.91939697,1229.5578
2016-12-02 09:00:00,1292.2533,1367.1222,1063.6601,1241.011867,7,0,0,0,9,27.6881958,1318.7148
2016-12-02 10:00:00,1344.3374,1454.1827,1111.2988,1303.272967,7,0,0,0,10,28.30614624,1397.9634
2016-12-02 11:00:00,1390.8984,1461.8168,1145.4717,1332.728967,7,0,0,0,11,28.80648193,1433.2595
2016-12-02 12:00:00,1388.4236,1442.4515,1137.9474,1322.940833,7,0,0,0,12,29.16390381,1438.8203
2016-12-02 13:00:00,1386.1187,1392.69,1121.5986,1300.135767,7,0,0,0,13,29.340448,1451.3684
2016-12-02 14:00:00,1419.2061,1367.7967,1107.5731,1298.191967,7,0,0,0,14,29.35170898,1426.6847
2016-12-02 15:00:00,1351.9767,1314.0347,1111.3377,1259.116367,7,0,0,0,15,29.24318848,1393.8709
2016-12-02 16:00:00,1297.6777,1250.5952,1065.1572,1204.4767,7,0,0,0,16,28.92373047,1319.2461
2016-12-02 17:00:00,1223.9757,1198.376,1054.7558,1159.035833,7,0,0,0,17,28.05950317,1213.497
2016-12-02 18:00:00,1289.0743,1230.5175,1138.7248,1219.438867,7,0,0,0,18,27.0276123,1273.2941
2016-12-02 19:00:00,1269.6826,1213.7474,1131.1365,1204.8555,7,0,0,0,19,26.45110474,1261.2939
2016-12-02 20:00:00,1233.0517,1167.7437,1111.657,1170.817467,7,0,0,0,20,26.01943359,1221.026
2016-12-02 21:00:00,1177.126,1106.1447,1065.655,1116.308567,7,0,0,0,21,25.70842896,1162.4255
2016-12-02 22:00:00,1120.0801,1066.5749,1017.0442,1067.899733,7,0,0,0,22,25.46535645,1100.3659
2016-12-02 23:00:00,1063.1571,1022.2617,973.8178,1019.745533,7,0,0,0,23,25.29665527,1039.0393
2016-12-03 00:00:00,1021.6802,956.343,920.1524,966.0585333,1,1,0,0,0,25.17147217,982.1589
2016-12-03 01:00:00,989.0894,920.7713,883.4792,945.309375,1,1,0,0,1,25.07302246,960.4935
2016-12-03 02:00:00,955.546,897.6066,866.8948,919.163775,1,1,0,0,2,24.97286377,909.6068
2016-12-03 03:00:00,941.489,881.8021,835.9538,894.559175,1,1,0,0,3,24.89013062,909.8276
2016-12-03 04:00:00,942.4516,878.377,832.9716,895.607725,1,1,0,0,4,24.837854,905.5706
2016-12-03 05:00:00,946.9864,890.3114,823.8348,898.77795,1,1,0,0,5,24.8434082,903.2732
2016-12-03 06:00:00,923.697,894.0765,802.4354,885.7583,1,1,0,0,6,24.93261108,880.0288
2016-12-03 07:00:00,981.6068,953.0535,832.8577,936.760225,1,1,0,0,7,25.92485962,987.0272
2016-12-03 08:00:00,1069.7893,1072.5025,914.3408,1036.476025,1,1,0,0,8,26.79891357,1115.8028
2016-12-03 09:00:00,1143.2065,1155.964,992.1147,1117.4755,1,1,0,0,9,27.37859497,1232.7004
2016-12-03 10:00:00,1215.4491,1207.1422,1051.7041,1172.447975,1,1,0,0,10,28.0956665,1295.2772
2016-12-03 11:00:00,1221.6769,1241.4175,1099.7771,1204.1817,1,1,0,0,11,28.7416626,1296.8953
2016-12-03 12:00:00,1195.914,1217.3442,1079.2885,1182.558575,1,1,0,0,12,29.18728027,1276.8673
2016-12-03 13:00:00,1206.6031,1200.7893,1070.8959,1171.983625,1,1,0,0,13,29.38533936,1256.719
2016-12-03 14:00:00,1186.2345,1179.5884,1045.8508,1144.561575,1,1,0,0,14,29.43023071,1247.1776
2016-12-03 15:00:00,1159.9354,1152.4478,1017.6832,1115.87295,1,1,0,0,15,29.3807312,1222.6834
2016-12-03 16:00:00,1138.9307,1118.2566,998.2524,1090.566625,1,1,0,0,16,29.17800293,1194.4399
2016-12-03 17:00:00,1145.4537,1085.1042,1015.0916,1087.060925,1,1,0,0,17,28.76320801,1179.8254
2016-12-03 18:00:00,1195.349,1163.5926,1082.3358,1147.8545,1,1,0,0,18,28.1065918,1267.1179
2016-12-03 19:00:00,1196.1093,1146.2361,1072.4401,1146.528625,1,1,0,0,19,27.58248291,1267.0399
2016-12-03 20:00:00,1151.9683,1134.2065,1072.8166,1126.876075,1,1,0,0,20,27.17342529,1245.9101
2016-12-03 21:00:00,1104.2316,1094.1266,1039.7451,1085.5118,1,1,0,0,21,26.81328735,1208.4135
2016-12-03 22:00:00,1048.2464,1033.5253,1013.6476,1036.7361,1,1,0,0,22,26.46798096,1156.5004
2016-12-03 23:00:00,1010.0461,975.2156,969.2942,991.240125,1,1,0,0,23,26.146875,1102.5998
2016-12-04 00:00:00,968.6467,935.8629,922.3344,951.0038,2,1,0,0,0,25.8300415,1054.2669
2016-12-04 01:00:00,918.7107,908.6325,888.5492,910.129125,2,1,0,0,1,25.54656372,1015.4142
2016-12-04 02:00:00,904.8348,881.4645,863.2325,887.04845,2,1,0,0,2,25.33962402,975.5751
2016-12-04 03:00:00,889.4001,866.6378,838.9336,868.577325,2,1,0,0,3,25.19417725,954.8169
2016-12-04 04:00:00,876.6151,847.363,822.4101,854.545625,2,1,0,0,4,25.11867676,925.5918
2016-12-04 05:00:00,871.3496,849.2076,817.174,851.58985,2,1,0,0,5,25.07167969,920.2236
2016-12-04 06:00:00,827.7316,802.1147,776.2791,808.098425,2,1,0,0,6,25.06737671,881.0023
2016-12-04 07:00:00,841.379,834.8735,809.3867,836.989175,2,1,0,0,7,25.71990356,898.5753
2016-12-04 08:00:00,897.9702,909.2785,874.983,896.85245,2,1,0,0,8,26.25188599,962.287
2016-12-04 09:00:00,948.9818,962.8658,929.0951,954.57905,2,1,0,0,9,26.79451904,1030.1545
2016-12-04 10:00:00,994.7296,1017.4755,994.3906,1009.0281,2,1,0,0,10,27.29610596,1081.1918
2016-12-04 11:00:00,1039.7252,1057.9353,1035.9265,1050.091175,2,1,0,0,11,27.77596436,1109.6895
2016-12-04 12:00:00,1057.7656,1067.3185,1013.4982,1048.84225,2,1,0,0,12,28.26189575,1128.0746
2016-12-04 13:00:00,1060.639,1071.1164,974.4691,1039.9667,2,1,0,0,13,28.56850586,1149.7905
2016-12-04 14:00:00,1001.1792,1074.0882,968.9072,1024.66475,2,1,0,0,14,28.71193848,1142.9553
2016-12-04 15:00:00,975.4594,1043.216,965.9246,1008.7627,2,1,0,0,15,28.65569458,1125.5713
2016-12-04 16:00:00,951.164,1021.306,967.9005,989.797775,2,1,0,0,16,28.2000061,1097.7917
2016-12-04 17:00:00,979.1125,1007.6984,978.9638,1003.302775,2,1,0,0,17,27.61745605,1089.2021
2016-12-04 18:00:00,1053.9549,1097.6429,1078.5392,1084.9183,2,1,0,0,18,26.94991455,1180.5535
2016-12-04 19:00:00,1060.5204,1103.0025,1078.3088,1089.801025,2,1,0,0,19,26.58736572,1197.1141
2016-12-04 20:00:00,1044.9964,1122.5246,1076.9372,1082.1151,2,1,0,0,20,26.35753784,1204.1712
2016-12-04 21:00:00,1020.194,1083.6333,1043.1141,1053.8268,2,1,0,0,21,26.17348633,1165.7871
2016-12-04 22:00:00,977.0168,1057.3854,992.8451,1009.99375,2,1,0,0,22,26.01363525,1098.3582
2016-12-04 23:00:00,924.1418,999.2218,934.0786,959.016425,2,1,0,0,23,25.84658203,1041.0661
2016-12-05 00:00:00,875.3698,961.6483,890.4323,915.1245,3,0,0,0,0,25.71349487,999.2887
2016-12-05 01:00:00,835.64,930.3584,862.7849,881.43975,3,0,0,0,1,25.61373291,971.2795
2016-12-05 02:00:00,812.9345,902.5154,841.5837,857.391775,3,0,0,0,2,25.52303467,932.0189
2016-12-05 03:00:00,809.182,885.5339,827.8601,844.224375,3,0,0,0,3,25.47255859,911.0107
2016-12-05 04:00:00,818.7786,878.3624,828.1367,840.73315,3,0,0,0,4,25.53417358,909.5381
2016-12-05 05:00:00,848.1696,901.9728,859.1305,862.540675,3,0,0,0,5,25.60674438,945.9055
2016-12-05 06:00:00,882.0477,917.7275,881.0058,877.2029,3,0,0,0,6,25.59493408,969.4895
2016-12-05 07:00:00,998.9308,1028.6513,1014.8585,975.05135,3,0,0,0,7,26.07320557,1098.2687
2016-12-05 08:00:00,1150.3985,1207.8532,1207.2067,1125.26285,3,0,0,0,8,26.84447632,1263.9973
2016-12-05 09:00:00,1218.4584,1299.6641,1291.512,1198.23865,3,0,0,0,9,27.57369385,1363.962
2016-12-05 10:00:00,1260.0391,1363.9102,1350.0641,1254.6416,3,0,0,0,10,28.08571777,1432.6851
2016-12-05 11:00:00,1292.7084,1387.9985,1347.6399,1275.652725,3,0,0,0,11,28.41323242,1468.4621
2016-12-05 12:00:00,1261.5911,1388.0377,1307.4709,1260.694625,3,0,0,0,12,28.75090942,1446.1452
2016-12-05 13:00:00,1273.0283,1387.9087,1306.2933,1269.7658,3,0,0,0,13,29.01360474,1402.0807
2016-12-05 14:00:00,1260.1923,1393.1431,1289.8798,1263.7836,3,0,0,0,14,29.11342773,1405.107
2016-12-05 15:00:00,1241.5814,1391.1935,1254.2204,1245.228625,3,0,0,0,15,28.97997437,1339.7401
2016-12-05 16:00:00,1176.6585,1291.1205,1200.2843,1186.060925,3,0,0,0,16,28.58794556,1318.4971
2016-12-05 17:00:00,1149.4352,1216.7614,1138.2271,1146.580825,3,0,0,0,17,27.89754639,1242.6875
2016-12-05 18:00:00,1166.9316,1268.2171,1177.4038,1190.951025,3,0,0,0,18,27.22313843,1276.2544
2016-12-05 19:00:00,1119.5592,1224.9043,1162.0764,1163.79255,3,0,0,0,19,26.85411987,1275.7994
2016-12-05 20:00:00,1056.0185,1182.0916,1113.3961,1119.108425,3,0,0,0,20,26.6350647,1247.8811
2016-12-05 21:00:00,1006.0207,1123.1438,1054.5056,1066.2656,3,0,0,0,21,26.46517334,1197.2073
2016-12-05 22:00:00,937.8242,1071.0793,993.7607,1016.793225,3,0,0,0,22,26.25975952,1124.3295
2016-12-05 23:00:00,863.3179,1014.7159,957.219,959.3642,3,0,0,0,23,26.09810791,1079.8198
2016-12-06 00:00:00,820.6608,953.2904,907.4425,911.12915,4,0,0,0,0,25.97310791,1025.9198
2016-12-06 01:00:00,791.247,920.938,881.8551,878.423075,4,0,0,0,1,25.84169922,984.6712
2016-12-06 02:00:00,777.2255,883.5807,862.3585,857.31535,4,0,0,0,2,25.72576294,947.7869
2016-12-06 03:00:00,762.6829,874.2946,852.4447,844.837625,4,0,0,0,3,25.6279541,920.5341
2016-12-06 04:00:00,773.8782,872.0763,850.4466,846.578475,4,0,0,0,4,25.54659424,918.8212
2016-12-06 05:00:00,795.6866,905.5682,880.2968,876.0113,4,0,0,0,5,25.4600769,928.7196
2016-12-06 06:00:00,833.3571,927.4356,877.9894,892.05995,4,0,0,0,6,25.41988525,969.7274
2016-12-06 07:00:00,906.0131,1028.699,989.5477,991.962775,4,0,0,0,7,26.25774536,1071.2403
2016-12-06 08:00:00,1023.5487,1172.2705,1155.5404,1138.8354,4,0,0,0,8,27.15154419,1225.823
2016-12-06 09:00:00,1057.2655,1247.8351,1259.296,1216.749075,4,0,0,0,9,27.74703369,1336.1512
2016-12-06 10:00:00,1139.0155,1307.3272,1368.4485,1301.1915,4,0,0,0,10,28.19262085,1394.4683
2016-12-06 11:00:00,1183.2207,1317.6253,1399.0355,1333.23135,4,0,0,0,11,28.56658325,1393.9054
2016-12-06 12:00:00,1176.8546,1315.6206,1403.4816,1326.414825,4,0,0,0,12,28.73870239,1424.6256
2016-12-06 13:00:00,1154.9638,1322.2536,1420.758,1330.71065,4,0,0,0,13,28.77681885,1446.15
2016-12-06 14:00:00,1129.8934,1305.2666,1410.0989,1322.123175,4,0,0,0,14,28.76165161,1481.0328
2016-12-06 15:00:00,1083.5059,1282.1005,1387.5813,1287.027525,4,0,0,0,15,28.59716187,1420.4447
2016-12-06 16:00:00,1037.0062,1205.0282,1328.3894,1218.703625,4,0,0,0,16,28.18282471,1328.7451
2016-12-06 17:00:00,1020.411,1154.6447,1231.016,1160.0766,4,0,0,0,17,27.48430786,1242.2459
2016-12-06 18:00:00,1078.9449,1208.6425,1280.9644,1204.6469,4,0,0,0,18,26.76677856,1282.8516
2016-12-06 19:00:00,1050.1653,1185.7477,1246.4377,1181.1548,4,0,0,0,19,26.39476929,1271.9029
2016-12-06 20:00:00,1007.3273,1151.495,1219.2373,1145.0534,4,0,0,0,20,26.1513916,1209.7662
2016-12-06 21:00:00,951.8468,1127.0617,1194.9226,1106.56935,4,0,0,0,21,25.96425781,1150.9961
2016-12-06 22:00:00,897.2963,1061.7042,1141.1825,1050.81265,4,0,0,0,22,25.76781616,1083.2163
2016-12-06 23:00:00,845.5031,1001.3024,1072.0654,991.68805,4,0,0,0,23,25.56957397,1066.2028
2016-12-07 00:00:00,805.4808,967.3953,1019.5509,930.809,5,0,0,0,0,25.4208313,1011.8563
2016-12-07 01:00:00,783.3857,941.0137,977.3976,900.599,5,0,0,0,1,25.28939209,979.9146
2016-12-07 02:00:00,763.9481,912.7292,947.0371,874.5714667,5,0,0,0,2,25.21889648,924.8648
2016-12-07 03:00:00,751.6861,899.442,925.3414,858.8231667,5,0,0,0,3,25.20687256,908.7475
2016-12-07 04:00:00,744.4264,904.062,911.245,853.2444667,5,0,0,0,4,25.22515259,898.7945
2016-12-07 05:00:00,801.0381,938.0003,932.2333,890.4239,5,0,0,0,5,25.27477417,929.1654
2016-12-07 06:00:00,830.1612,956.7201,936.5725,907.8179333,5,0,0,0,6,25.34047852,952.8444
2016-12-07 07:00:00,961.8489,1039.1917,1060.6949,1020.5785,5,0,0,0,7,25.92067871,1059.142
2016-12-07 08:00:00,1115.8478,1178.5159,1238.0226,1177.4621,5,0,0,0,8,26.52221069,1245.7311
2016-12-07 09:00:00,1176.6576,1251.4334,1324.3435,1250.8115,5,0,0,0,9,26.87172852,1325.9362
2016-12-07 10:00:00,1234.6702,1324.6479,1407.537,1322.285033,5,0,0,0,10,27.04174194,1398.0946
2016-12-07 11:00:00,1263.5006,1331.4904,1442.85,1345.947,5,0,0,0,11,27.27303467,1438.1471
2016-12-07 12:00:00,1257.5198,1349.3833,1435.8731,1347.592067,5,0,0,0,12,27.55217896,1395.3727
2016-12-07 13:00:00,1259.4506,1369.6707,1458.9237,1362.681667,5,0,0,0,13,27.71694336,1383.5766
2016-12-07 14:00:00,1256.5104,1343.8625,1457.5526,1352.641833,5,0,0,0,14,27.77446899,1335.2989
2016-12-07 15:00:00,1241.057,1302.9164,1438.0745,1327.3493,5,0,0,0,15,27.67189941,1556.6596
2016-12-07 16:00:00,1197.2324,1232.7355,1360.6202,1263.529367,5,0,0,0,16,27.47872314,1404.98025
2016-12-07 17:00:00,1199.5262,1199.8414,1266.8745,1222.0807,5,0,0,0,17,27.11675415,1253.3009
2016-12-07 18:00:00,1199.5008,1206.6777,1303.0122,1236.3969,5,0,0,0,18,26.72765503,1234.1063
2016-12-07 19:00:00,1162.4882,1201.9867,1301.6398,1222.038233,5,0,0,0,19,26.52910767,1251.0604
2016-12-07 20:00:00,1126.2089,1164.6811,1251.5938,1180.827933,5,0,0,0,20,26.39049683,1206.8382
2016-12-07 21:00:00,1075.2554,1118.7856,1194.8974,1129.646133,5,0,0,0,21,26.28930054,1151.3204
2016-12-07 22:00:00,995.8665,1055.5508,1150.234,1067.2171,5,0,0,0,22,26.16072998,1084.787
2016-12-07 23:00:00,924.8076,1001.261,1089.9457,1005.3381,5,0,0,0,23,26.07750854,1055.5493
2016-12-08 00:00:00,864.1188,949.0558,1016.2903,943.1549667,6,0,1,19,0,26.03026733,986.9746
2016-12-08 01:00:00,830.4778,913.1065,986.843,910.1424333,6,0,1,19,1,26.00020752,965.656
2016-12-08 02:00:00,827.6826,888.0821,963.0258,892.9301667,6,0,1,19,2,25.99349365,944.7581
2016-12-08 03:00:00,810.1171,860.4629,925.6377,865.4059,6,0,1,19,3,25.99358521,913.5688
2016-12-08 04:00:00,824.8008,871.386,928.7302,874.9723333,6,0,1,19,4,25.99297485,904.5381
2016-12-08 05:00:00,849.8036,919.6749,927.7455,899.0746667,6,0,1,19,5,25.96791992,902.5244
2016-12-08 06:00:00,877.3092,933.9611,892.1228,901.1310333,6,0,1,19,6,25.93569336,887.284
2016-12-08 07:00:00,1002.4272,1058.1927,951.7964,1004.138767,6,0,1,19,7,26.14376221,909.137
2016-12-08 08:00:00,1199.3158,1192.4128,1018.2819,1136.670167,6,0,1,19,8,26.47982178,973.4748
2016-12-08 09:00:00,1277.0505,1284.9183,1091.7416,1217.903467,6,0,1,19,9,26.73818359,1021.0172
2016-12-08 10:00:00,1349.481,1337.5654,1146.9254,1277.9906,6,0,1,19,10,26.98427734,1086.7938
2016-12-08 11:00:00,1374.6817,1379.0107,1208.0376,1320.576667,6,0,1,19,11,27.16845093,1107.4156
2016-12-08 12:00:00,1368.9265,1373.2236,1185.7276,1309.292567,6,0,1,19,12,27.23775635,1122.2389
2016-12-08 13:00:00,1404.618,1375.2908,1189.0019,1322.970233,6,0,1,19,13,27.24373779,1108.9081
2016-12-08 14:00:00,1379.5378,1325.0578,1182.3289,1295.6415,6,0,1,19,14,27.2227417,1108.6666
2016-12-08 15:00:00,1377.4426,1321.0454,1189.8906,1296.1262,6,0,1,19,15,27.10637817,1104.9443
2016-12-08 16:00:00,1280.0469,1259.3665,1150.0592,1229.8242,6,0,1,19,16,26.8600708,1082.0275
2016-12-08 17:00:00,1220.2363,1208.4071,1113.2742,1180.6392,6,0,1,19,17,26.57039795,1068.898
2016-12-08 18:00:00,1266.1172,1245.7525,1184.6435,1232.171067,6,0,1,19,18,26.32631836,1128.2429
2016-12-08 19:00:00,1246.623,1240.1196,1193.9852,1226.909267,6,0,1,19,19,26.2151123,1114.6923
2016-12-08 20:00:00,1203.2911,1193.2969,1182.3694,1192.9858,6,0,1,19,20,26.09179077,1109.27
2016-12-08 21:00:00,1153.4487,1147.484,1163.2578,1154.730167,6,0,1,19,21,25.93300781,1088.5309
2016-12-08 22:00:00,1098.2612,1089.9117,1124.1319,1104.1016,6,0,1,19,22,25.81032715,1061.3009
2016-12-08 23:00:00,1024.9012,1022.5896,1056.9746,1034.8218,6,0,1,19,23,25.7164856,1017.6003
2016-12-09 00:00:00,958.6818,946.7652,1004.7009,970.0493,7,0,0,0,0,25.69231567,961.271
2016-12-09 01:00:00,918.0683,917.8822,972.7613,936.2372667,7,0,0,0,1,25.74151001,911.5023
2016-12-09 02:00:00,893.6645,897.8401,951.0164,914.1736667,7,0,0,0,2,25.57039795,888.0935
2016-12-09 03:00:00,886.177,879.9909,944.5067,903.5582,7,0,0,0,3,25.43752441,868.8108
2016-12-09 04:00:00,881.4371,886.919,926.2943,898.2168,7,0,0,0,4,25.42043457,858.6567
2016-12-09 05:00:00,910.3038,914.0517,961.6387,928.6647333,7,0,0,0,5,25.37252197,889.3649
2016-12-09 06:00:00,941.1162,931.2956,981.5763,951.3293667,7,0,0,0,6,25.36260376,924.2786
2016-12-09 07:00:00,1107.5796,1067.0303,1098.1413,1090.917067,7,0,0,0,7,26.04412231,1033.2125
2016-12-09 08:00:00,1220.4176,1204.0685,1264.5996,1229.695233,7,0,0,0,8,26.87618408,1191.0738
2016-12-09 09:00:00,1295.2381,1292.2533,1367.1222,1318.204533,7,0,0,0,9,27.39702759,1309.689
2016-12-09 10:00:00,1364.6452,1344.3374,1454.1827,1387.721767,7,0,0,0,10,27.88741455,1384.8179
2016-12-09 11:00:00,1389.6155,1390.8984,1461.8168,1414.110233,7,0,0,0,11,28.2317749,1421.582
2016-12-09 12:00:00,1396.0811,1388.4236,1442.4515,1408.9854,7,0,0,0,12,28.46608887,1423.3132
2016-12-09 13:00:00,1433.5633,1386.1187,1392.69,1404.124,7,0,0,0,13,28.60100708,1434.4528
2016-12-09 14:00:00,1413.1031,1419.2061,1367.7967,1400.0353,7,0,0,0,14,28.54021606,1453.7284
